marital,education,housing,loan,age,balance,duration
1,0,0,0,72,763,384
1,2,0,0,34,0,58
2,1,0,0,33,961,308
1,1,1,1,37,-399,21
1,0,1,0,40,887,54
1,2,0,0,40,270,362
2,1,1,0,24,513,61
1,2,1,0,45,126,92
1,1,0,0,30,2107,23
1,1,1,0,37,381,332
0,1,0,1,41,-256,35
0,0,0,0,34,2040,509
2,1,0,0,34,44,118
1,2,0,0,32,3442,475
1,0,1,0,55,-268,160
1,2,0,0,31,1215,80
1,2,0,0,30,2666,467
1,0,1,0,36,8326,20
0,2,0,0,33,0,277
0,1,0,0,32,4843,63
0,1,1,0,43,28,2241
1,2,1,0,36,-381,30
1,0,0,0,59,754,225
1,0,1,0,29,149,242
2,1,1,1,48,-276,674
0,1,1,0,34,1995,129
2,0,1,0,30,1032,52
1,1,0,0,36,1704,179
0,2,1,0,36,1514,387
0,0,0,0,45,999,182
1,0,0,1,40,-23,756
0,2,0,0,40,39,130
0,2,1,0,28,1086,128
1,1,1,0,35,594,213
1,1,0,0,37,80,248
0,0,1,1,29,365,245
1,1,1,0,38,507,55
0,1,0,0,26,335,393
2,2,0,0,32,387,99
1,1,1,0,31,4687,192
1,1,1,1,40,664,29
2,1,0,1,38,-51,102
1,0,1,0,36,4585,311
1,1,0,0,73,2850,300
0,1,1,0,31,1094,93
0,1,1,0,25,1833,323
0,1,1,0,31,116,261
1,2,1,0,41,2031,7
1,2,1,0,37,4089,289
1,1,1,0,42,2869,440
0,2,1,0,29,615,373
1,1,1,1,43,-416,114
1,1,0,1,54,230,401
1,2,0,0,44,7454,243
1,1,1,1,40,-28,289
1,1,1,0,36,2278,200
1,1,0,0,73,2850,512
1,2,1,0,52,7900,90
0,1,0,0,31,125,200
1,0,0,0,55,842,144
1,2,1,0,58,4152,76
1,1,0,0,59,771,125
1,1,1,1,37,0,101
1,1,1,0,29,125,50
1,2,1,0,29,314,159
1,1,1,0,59,-313,407
0,1,0,0,35,230,104
0,2,1,0,29,874,231
0,0,0,0,50,208,51
1,2,0,0,42,0,90
0,0,1,0,29,97,200
1,0,0,0,41,0,630
0,2,1,0,50,0,638
1,1,0,0,37,4321,276
1,1,1,0,31,659,135
1,0,1,0,50,84,179
1,0,1,1,37,15,136
1,1,1,0,38,360,220
0,1,1,1,31,148,1145
0,2,1,1,25,6,225
1,2,1,0,43,310,84
1,0,1,0,36,191,132
1,1,0,0,45,830,180
1,1,0,0,41,965,336
0,2,1,0,29,1457,89
1,2,1,0,37,404,55
1,2,1,0,31,0,108
0,1,1,0,35,-291,197
1,1,0,0,38,30,91
1,2,1,0,27,1531,187
2,1,1,0,38,566,44
0,2,0,0,36,40,359
1,0,0,0,46,1227,157
1,0,1,0,38,7005,696
0,1,1,0,31,864,100
1,1,0,0,48,427,202
1,1,1,1,50,2,171
2,1,0,1,36,0,687
1,2,0,0,45,2476,239
1,2,1,1,44,1818,508
1,0,1,0,50,0,131
2,0,0,0,55,215,202
1,2,1,1,53,2289,183
1,2,0,0,53,652,91
1,2,0,0,59,5314,116
0,1,0,0,27,456,104
0,2,0,0,31,0,448
1,1,1,0,60,594,35
1,1,0,0,59,496,738
1,1,1,0,41,352,129
1,0,1,1,29,-303,298
0,2,1,0,28,836,36
1,1,0,0,66,1929,169
1,1,0,0,40,1819,169
1,1,1,0,28,0,47
1,1,1,0,29,425,562
0,2,1,0,34,2555,129
1,1,1,0,47,175,102
0,2,1,0,27,7944,99
0,1,1,0,41,363,183
1,1,1,1,40,56,223
1,0,1,1,41,-204,42
1,0,1,0,50,953,315
2,1,0,1,39,-103,210
1,1,1,0,37,0,272
1,2,1,0,34,1972,61
0,0,1,0,38,-5,30
0,2,1,0,29,89,120
0,2,0,0,40,1509,144
0,1,1,0,37,392,118
2,0,0,0,84,639,353
1,2,1,1,44,6203,129
1,1,0,0,32,3095,204
1,1,1,0,36,0,346
1,1,1,0,46,1381,115
1,2,0,0,49,395,336
1,1,0,0,43,236,169
1,0,1,1,37,-325,112
0,1,1,0,31,863,166
0,2,1,0,29,42,91
1,0,0,0,49,199,113
0,1,0,1,35,57,632
1,1,1,1,47,-835,231
0,2,0,0,30,4896,132
1,1,1,0,42,3,118
1,2,1,1,32,0,85
1,1,0,1,55,55,19
1,1,1,0,40,770,200
2,2,0,0,38,348,446
1,1,1,0,33,1722,7
2,1,1,0,43,1577,87
1,2,1,0,45,-114,257
1,2,1,1,57,830,662
1,0,1,0,37,3574,152
0,1,1,0,32,1883,57
1,1,0,0,40,632,611
1,1,1,0,32,290,150
0,1,1,0,41,842,144
1,1,1,0,47,290,409
1,1,1,1,56,654,62
1,0,1,0,40,14,135
1,2,0,0,36,506,47
1,1,0,0,60,12980,177
0,2,1,0,37,-898,482
1,1,1,0,30,675,232
1,1,1,0,33,-370,261
1,1,1,0,39,315,90
1,2,0,0,35,2316,8
1,1,1,0,47,243,220
1,1,1,1,44,1226,51
1,2,0,0,40,3571,222
1,2,1,0,33,1782,437
1,0,0,0,54,1059,73
1,0,0,0,75,2970,641
1,1,0,0,45,107,129
1,1,0,0,46,6086,210
0,1,1,1,35,-122,97
0,2,0,1,33,373,267
2,2,0,1,56,158,854
2,1,1,1,54,1483,53
1,0,0,0,58,701,137
1,1,1,0,53,352,58
1,0,0,0,60,3,227
1,1,1,1,41,366,237
1,2,0,0,55,4235,973
2,1,1,1,29,477,58
1,1,1,1,32,17332,165
0,2,1,0,35,6781,19
1,2,0,0,45,6945,131
1,1,0,0,46,931,156
0,1,1,0,30,-114,396
0,2,0,0,32,4,181
1,2,0,0,38,0,246
0,2,0,0,36,980,343
1,0,1,0,40,3444,792
1,0,0,0,56,115,111
1,2,0,0,32,6138,519
1,1,0,0,48,1791,63
0,2,0,0,30,9634,781
1,2,0,0,47,751,408
0,2,1,0,29,11,214
1,1,0,0,59,1341,154
1,0,1,1,40,-310,133
1,2,1,1,52,-184,392
1,0,0,0,70,2346,190
0,1,0,0,53,4,259
0,0,1,0,38,378,169
1,1,0,0,67,3240,129
1,2,1,0,37,1330,60
1,0,1,1,50,2610,181
1,2,1,0,41,49,312
1,2,1,0,37,489,246
1,2,1,0,42,3718,50
1,0,1,0,40,3462,171
0,2,1,0,30,975,603
2,1,1,0,47,1480,144
0,1,0,0,35,7530,117
1,1,1,1,48,126,379
1,2,0,0,46,0,716
1,2,0,0,45,8564,53
1,1,1,0,39,580,323
2,1,1,0,48,4906,200
1,0,0,0,49,397,263
0,1,0,0,30,180,203
2,1,1,0,39,4314,141
1,1,0,0,33,77,958
1,0,1,1,30,2,7
1,1,0,1,29,95,172
1,1,1,1,57,573,105
2,2,0,0,41,958,72
0,0,1,0,36,1313,8
2,2,0,0,43,187,175
0,1,1,0,25,-375,61
1,1,0,0,33,2376,278
1,2,1,0,42,477,413
1,2,0,0,30,1251,11
0,2,0,0,28,1351,267
1,0,0,0,57,53,215
1,2,0,0,45,0,179
1,1,1,0,35,1290,211
1,0,1,0,46,31,144
1,1,1,0,45,130,127
2,2,0,0,51,0,574
2,1,1,0,44,2999,717
1,1,1,0,33,393,383
1,1,1,0,26,351,758
1,2,1,1,54,2650,50
1,0,1,0,31,651,241
2,2,0,1,59,439,136
2,1,1,0,33,0,91
0,2,0,0,32,1619,184
2,0,0,0,36,102,306
2,2,1,1,37,353,134
1,1,1,1,51,1329,150
1,1,1,0,37,504,87
1,1,1,0,40,1960,605
0,1,0,0,26,374,478
1,1,1,0,36,2095,122
1,2,0,0,27,893,154
1,0,1,0,32,77,464
1,1,1,0,48,41,179
1,2,0,0,34,91,144
1,1,1,0,31,0,137
1,1,1,0,36,498,151
1,0,1,0,44,135,255
1,1,0,0,75,3771,186
0,1,0,0,22,489,223
1,2,0,0,37,2401,203
2,1,1,0,41,639,88
1,1,1,0,24,237,200
2,1,1,0,41,276,60
2,1,0,0,26,1,92
0,1,0,0,28,330,197
1,0,0,0,77,989,95
1,0,1,0,41,512,233
1,0,0,0,49,-57,161
1,2,0,0,38,664,242
1,1,1,0,42,1048,71
0,0,1,0,23,965,1161
1,1,0,1,58,590,136
0,1,1,0,25,7103,188
1,1,1,0,43,-111,132
0,2,1,0,35,935,259
0,2,0,0,30,849,81
1,2,1,0,33,2308,232
2,1,0,0,77,3417,134
1,0,1,0,60,-70,65
1,1,1,0,30,363,132
0,1,1,0,35,1861,297
0,0,1,0,26,93,43
1,2,0,1,57,101,99
1,1,0,0,34,91,67
1,0,1,0,50,883,170
1,0,1,0,43,-178,191
1,1,1,0,39,0,503
0,2,1,0,39,202,59
1,1,1,0,56,733,21
0,1,0,1,52,207,179
0,0,1,0,31,985,178
1,1,1,0,46,1757,380
1,2,1,0,32,81,120
0,1,1,1,34,3626,88
1,1,1,1,36,0,101
0,1,1,0,32,551,99
1,1,1,1,36,16,89
0,2,0,0,33,206,231
1,1,0,0,31,447,327
1,1,1,0,36,2426,308
0,2,1,1,28,1996,55
1,1,0,0,36,1975,835
1,2,0,0,33,1585,183
1,2,0,0,52,1158,57
0,2,1,0,27,13107,661
0,2,0,0,30,30,220
2,1,1,0,32,298,12
2,1,0,0,58,312,398
1,0,1,0,51,1126,326
1,1,1,0,46,1306,155
0,2,0,0,37,0,426
1,1,1,0,45,1028,113
0,0,0,0,34,443,10
1,0,1,0,58,657,128
1,1,0,1,47,737,120
0,2,0,0,31,522,113
1,2,1,1,33,79,390
2,0,1,0,59,0,604
0,2,0,0,36,583,859
0,1,1,0,31,379,570
1,2,1,1,54,284,65
1,0,0,0,51,-27,158
0,1,0,0,27,2245,163
0,2,0,0,33,6,30
1,1,1,0,48,359,374
0,1,0,0,30,638,358
1,1,1,0,29,57,342
1,0,0,0,72,3856,582
1,1,0,1,34,406,113
0,1,1,0,22,-189,59
1,0,0,0,57,270,526
1,2,0,0,35,376,223
2,1,0,1,53,0,172
0,2,1,0,44,1424,201
2,2,0,0,35,2885,199
1,1,1,0,39,607,99
0,2,1,0,33,272,293
0,1,0,0,20,153,100
2,1,0,0,52,230,422
1,1,0,0,51,0,88
1,2,0,0,46,341,318
1,2,1,1,36,953,354
1,1,0,0,59,259,415
0,2,1,0,24,1004,133
1,2,1,1,39,1070,71
1,0,0,1,45,47,128
0,1,1,0,32,5252,1162
1,0,0,0,45,323,197
1,2,0,0,31,4089,433
1,2,1,0,29,8089,314
0,2,0,0,27,662,47
1,1,1,0,51,349,97
1,1,1,0,34,384,551
1,2,0,1,44,1080,566
1,1,1,0,36,1160,56
1,0,0,0,56,3391,243
0,1,1,0,40,118,383
1,1,0,0,36,295,129
2,0,1,0,55,2298,162
0,2,0,0,36,3560,658
1,1,1,0,45,42,125
1,2,1,0,38,-49,211
0,2,0,0,41,1373,81
1,1,0,0,80,173,87
0,2,0,0,41,79,394
0,1,1,0,56,699,193
1,1,1,0,31,12,81
1,1,0,0,37,40,42
1,1,1,1,44,191,490
0,2,1,0,37,331,94
1,1,1,0,42,808,121
2,1,0,0,45,3271,388
2,1,0,0,53,-477,235
1,2,0,0,55,0,116
1,1,1,0,46,6253,411
1,1,1,0,34,291,111
1,1,1,1,40,4,263
1,1,1,1,30,578,48
0,1,0,1,26,0,65
0,1,1,1,32,-472,121
1,1,1,0,39,1116,486
1,2,0,0,54,16843,116
1,1,1,1,32,217,317
1,0,1,1,31,-454,861
1,1,1,0,33,-675,245
0,1,0,1,34,-32,89
0,2,1,1,31,-429,207
1,1,0,0,39,439,56
0,2,0,0,40,185,173
1,0,1,0,50,1533,325
2,1,1,0,54,3721,163
1,2,1,0,46,4176,153
2,1,1,0,41,840,938
0,2,1,0,46,334,36
1,2,0,0,60,846,1346
1,1,0,0,50,423,204
1,0,0,0,54,1251,105
1,2,1,0,32,903,181
0,1,0,1,31,354,186
1,1,1,0,41,13,106
1,1,0,0,58,764,219
1,1,1,0,34,0,111
0,1,1,0,31,-133,355
0,1,0,0,30,1299,515
0,1,1,0,37,2469,232
1,2,1,0,35,1432,54
1,1,0,0,63,588,143
1,1,0,0,44,65,53
0,2,1,0,38,8669,228
2,1,1,0,40,0,67
1,2,1,1,35,1473,176
1,2,0,0,38,193,191
0,1,0,0,31,-205,481
1,1,0,0,60,3570,112
1,1,1,0,40,4441,153
1,2,1,1,54,656,105
1,1,0,1,58,580,161
1,1,1,1,33,-208,306
1,2,1,0,60,328,72
1,2,0,1,58,258,285
1,2,1,0,35,1145,82
0,1,1,0,37,6281,242
1,1,1,0,29,31,71
0,1,1,0,32,202,827
1,0,0,0,45,-322,225
0,1,1,0,36,417,15
1,1,1,0,29,195,333
1,1,0,0,58,413,104
1,1,0,0,47,726,60
1,1,1,0,40,672,164
1,2,1,0,42,2187,525
2,1,1,1,30,0,174
1,2,0,0,34,6203,34
1,1,1,0,53,483,288
1,1,1,0,50,100,23
2,1,0,0,42,723,298
2,0,1,0,33,176,622
1,2,0,0,38,128,183
0,2,1,0,36,6450,101
1,1,0,0,43,481,196
1,0,0,0,50,495,93
1,1,1,0,58,8195,104
2,1,0,0,48,361,287
1,1,0,0,58,235,88
1,2,0,0,48,5326,116
0,1,1,1,33,-281,282
1,1,1,1,51,934,164
2,1,1,0,38,19,604
0,1,1,0,35,356,20
0,2,0,1,39,313,118
1,1,1,0,31,131,294
0,2,0,0,24,507,257
0,1,1,0,35,-437,43
1,1,1,0,33,3605,308
2,2,0,0,58,26831,56
1,2,1,0,37,466,92
1,1,0,0,47,312,884
0,1,1,0,31,513,180
0,1,1,0,49,1150,126
1,1,1,0,31,8784,63
1,1,1,0,43,15740,252
0,0,1,1,44,343,19
0,0,1,0,34,505,351
1,1,0,0,61,479,464
1,1,1,1,34,-287,199
0,2,0,0,31,630,70
1,1,1,1,33,0,172
2,2,1,0,43,439,92
2,2,1,0,31,895,202
1,0,0,0,56,1172,91
1,2,0,0,30,1908,222
1,1,1,0,32,497,92
1,1,0,1,40,754,635
1,0,1,0,51,362,108
0,1,1,1,32,1940,299
1,0,1,0,58,2769,94
0,2,0,0,42,706,132
1,1,0,0,50,1134,53
1,1,1,1,44,296,169
1,1,0,0,58,5523,141
0,2,1,0,24,0,89
0,1,1,0,26,1006,667
1,0,0,0,38,175,132
2,1,0,0,48,1180,142
0,2,1,0,49,145,57
1,2,0,0,31,1812,461
2,2,1,1,39,113,1012
1,1,1,0,28,2257,352
2,1,1,0,50,-298,68
1,1,1,0,35,0,19
1,0,1,0,56,0,250
0,1,1,0,35,188,75
1,1,1,0,42,679,194
1,2,0,0,38,1199,178
1,2,0,0,46,9,126
1,0,1,0,39,976,80
1,2,0,0,33,801,133
1,1,1,1,42,-165,179
2,1,0,0,59,2921,251
1,1,0,0,37,1049,126
1,1,0,0,33,23,53
0,1,1,0,28,-208,136
1,0,1,0,34,500,324
1,2,1,0,46,1497,374
1,1,1,1,38,-762,408
1,1,1,1,47,837,136
1,1,1,0,34,790,579
1,0,0,0,54,1111,385
0,2,0,1,30,676,214
1,1,0,0,32,150,210
1,0,1,0,39,622,169
1,1,1,1,34,1412,157
1,0,0,0,52,5521,126
1,0,1,0,37,2378,460
0,1,0,0,31,119,80
0,1,0,0,28,891,34
1,0,0,0,59,56,432
0,2,1,1,32,1100,67
0,1,0,0,27,111,495
1,1,0,0,43,2271,524
1,1,1,0,53,2925,1392
0,2,1,0,30,6,274
1,2,0,0,57,0,141
0,2,1,0,42,-380,413
1,2,1,0,34,11,22
0,2,0,1,43,744,619
1,1,0,0,50,0,86
1,1,1,0,40,30,168
1,2,1,0,59,1,210
1,1,0,0,36,3,250
1,0,1,0,49,246,49
1,1,1,1,56,1199,336
1,0,0,0,49,563,84
1,1,0,0,49,402,76
1,1,1,0,45,171,539
1,2,0,0,41,27696,108
1,0,1,0,38,0,101
1,1,1,0,55,283,156
1,1,0,0,45,0,106
0,1,1,0,32,0,139
1,0,0,0,52,0,322
0,2,1,0,30,220,233
0,2,0,1,30,92,110
1,2,0,0,57,31,260
1,2,1,0,44,430,221
2,0,1,0,40,471,1156
0,1,0,0,23,1358,237
2,0,0,0,57,282,460
0,1,1,0,25,9154,40
1,1,0,0,56,778,315
0,1,1,0,38,1255,151
1,1,1,1,34,456,137
1,1,1,0,45,6993,283
0,1,0,0,30,1165,204
1,1,0,0,32,0,137
0,1,0,0,26,279,239
1,1,1,0,44,1678,120
0,1,0,0,23,870,316
0,2,0,0,29,1679,485
1,2,0,0,44,318,638
1,2,0,0,55,5345,278
1,1,0,0,31,3242,292
1,2,0,0,52,2557,134
1,1,0,0,29,-597,500
1,0,0,1,55,386,136
1,1,1,0,43,-128,32
1,2,0,0,34,527,272
2,2,0,0,43,36,118
1,0,1,0,33,574,334
1,2,0,0,35,1359,585
1,2,0,0,34,832,229
1,2,1,0,37,287,94
1,1,0,0,47,72,278
1,0,1,0,46,0,30
1,1,0,0,46,2501,323
1,2,0,0,44,7635,719
1,1,1,0,54,524,55
1,0,1,0,49,154,26
1,1,0,0,46,939,69
1,1,0,0,32,3268,147
1,2,0,0,39,3590,198
0,2,0,0,36,1830,183
1,1,1,0,54,42,192
0,1,0,0,28,1347,317
0,1,0,0,32,15341,738
1,1,1,0,40,34,68
2,2,1,0,42,147,254
2,1,1,0,53,246,158
1,2,0,1,40,-37,408
2,2,1,0,41,4717,182
0,2,0,0,29,1218,258
1,1,1,0,43,167,243
1,1,0,0,34,262,339
1,1,1,0,37,157,238
2,1,1,0,56,141,63
0,1,0,0,27,213,378
1,2,1,1,31,1164,141
1,2,0,0,31,1402,104
2,1,1,0,33,791,268
1,1,1,0,51,563,504
1,2,0,0,28,893,204
1,1,1,0,31,3176,220
1,0,1,0,43,61,261
1,1,1,0,48,-404,130
1,1,0,0,56,1093,89
1,1,1,0,40,181,370
1,1,1,0,51,924,215
0,2,1,0,38,-974,120
1,2,1,0,43,-69,48
1,1,1,0,51,4787,895
1,2,0,0,35,1582,37
0,1,1,1,59,2166,574
1,0,0,0,60,808,393
0,0,1,0,50,148,198
1,1,1,0,41,6687,91
0,2,1,0,51,11222,151
0,1,1,0,33,550,84
0,1,0,1,28,2685,5
1,2,1,1,31,1990,316
1,2,1,0,51,6530,91
1,1,1,0,36,-251,162
1,1,0,0,39,2457,284
1,1,1,1,44,2981,118
1,2,0,0,51,583,109
1,2,0,0,46,1906,44
1,1,0,1,54,3994,299
1,2,1,0,41,3831,243
1,0,1,0,35,994,1349
1,1,1,0,32,509,473
1,2,0,0,33,0,624
1,1,1,0,59,5314,200
1,1,1,0,36,432,61
1,1,1,0,58,3027,160
1,1,1,0,34,0,97
0,2,0,0,49,2209,307
1,1,1,0,36,0,87
1,2,0,0,39,1654,376
1,0,0,0,72,806,169
1,0,0,0,51,3844,195
0,1,1,0,26,302,210
0,0,1,0,42,1628,590
0,1,0,0,26,1327,171
1,0,1,0,38,447,699
2,1,1,0,59,4190,221
0,1,0,0,45,31,177
0,1,0,0,28,298,914
1,1,1,0,56,296,128
1,1,0,0,42,166,319
1,1,0,0,37,1559,81
0,2,1,0,40,250,107
0,2,0,0,30,3094,116
1,0,1,1,48,456,289
2,2,1,0,39,3261,150
1,2,0,0,56,616,156
2,2,1,0,41,647,270
0,2,1,0,30,835,81
1,2,0,0,37,801,331
1,2,1,0,52,0,790
0,2,1,0,27,931,1078
1,1,0,0,45,1051,96
0,0,0,0,46,10889,167
1,1,1,0,34,260,142
0,1,0,0,24,125,263
0,1,1,0,48,580,185
1,2,0,0,43,228,47
0,2,1,0,34,1640,160
2,2,0,0,47,780,447
1,1,1,0,31,0,70
1,2,1,0,37,4596,218
0,1,1,0,31,1188,82
1,2,0,0,59,1059,103
1,1,0,0,57,1315,260
0,1,1,0,30,317,246
1,2,1,1,35,-290,265
0,2,0,0,36,351,78
0,2,0,0,50,267,338
0,2,0,0,31,4533,262
1,1,0,0,61,938,392
0,1,1,1,27,392,292
0,2,1,0,32,1834,159
1,1,1,0,44,3610,23
2,0,0,1,60,685,89
1,1,0,0,57,7357,604
2,1,1,0,49,1598,76
2,2,1,0,31,256,264
0,2,1,1,39,26,52
2,1,1,1,52,131,145
1,1,1,0,35,5639,945
0,1,1,0,27,1150,282
2,1,1,1,57,77,168
1,0,1,0,56,-116,1014
1,1,1,0,38,511,190
1,1,1,0,46,640,108
1,1,0,0,48,0,221
1,1,1,0,45,-1036,65
2,0,1,0,28,410,867
1,1,0,0,66,203,353
0,2,0,0,26,194,407
1,2,1,1,44,-367,206
2,1,1,0,52,1135,248
1,0,0,0,34,4,55
1,1,0,0,58,2073,393
1,1,0,0,63,4752,233
1,2,0,0,32,124,193
0,1,0,0,36,119,93
1,1,0,0,31,547,204
0,0,1,0,30,383,135
0,1,0,0,27,125,104
0,1,0,0,32,258,114
0,2,1,1,31,-307,91
1,1,0,0,48,4,68
2,2,1,0,36,5195,55
1,2,0,0,51,2582,197
1,1,1,0,35,430,611
1,0,0,0,45,2690,145
1,1,1,1,31,589,151
1,1,0,0,32,315,149
0,1,0,0,33,234,176
1,0,0,0,48,3062,237
0,2,1,0,27,3733,299
1,1,0,0,55,0,324
1,0,1,0,33,0,675
2,1,1,0,33,2411,130
1,1,1,0,30,78,198
0,1,0,1,43,13,119
1,1,1,1,60,18,399
0,1,0,0,59,1150,91
1,1,0,0,43,10,301
1,0,1,0,53,759,702
0,2,0,1,38,1637,231
2,1,1,0,34,1780,187
1,1,0,1,48,0,195
0,2,1,0,37,3954,87
1,2,0,1,35,71,78
0,1,1,1,26,188,46
0,1,1,0,28,-281,144
1,2,0,0,44,349,58
1,1,1,0,51,1250,209
0,1,0,0,49,5802,618
1,2,0,1,34,368,366
2,1,1,0,43,130,63
1,1,0,1,60,78,151
0,2,0,0,33,2465,139
0,2,0,0,30,1646,251
1,1,1,0,35,11,103
1,1,1,0,48,485,254
0,1,0,0,35,0,19
1,1,0,0,47,2480,763
1,1,0,0,39,1444,362
2,2,0,0,40,0,522
1,2,1,1,56,655,326
2,2,1,0,36,1174,192
1,1,1,0,41,4505,108
1,1,0,0,41,1190,69
1,2,0,0,35,11219,135
2,2,1,0,60,4,415
0,2,0,0,28,33,271
1,1,1,0,24,620,144
1,2,1,0,44,0,300
0,0,0,0,45,112,298
0,1,1,0,28,5090,1297
0,1,0,0,56,-13,52
0,2,1,0,28,41,885
0,1,0,0,27,302,151
0,1,1,0,37,-178,122
1,1,0,0,34,1076,152
1,2,0,0,33,0,244
0,0,0,0,48,1630,125
1,1,1,1,59,1035,126
0,1,1,0,38,578,112
1,1,1,1,49,1982,73
1,2,0,0,47,1057,488
0,1,0,0,31,506,43
0,1,1,0,25,0,461
2,2,1,0,58,315,121
1,2,0,0,59,3401,111
1,2,1,0,47,362,97
1,0,1,0,41,373,240
1,1,0,1,54,-488,172
1,1,1,0,52,540,154
0,1,0,0,35,1017,53
1,1,1,0,39,454,171
1,2,0,0,49,1887,244
1,1,1,1,47,718,195
2,2,0,0,44,243,118
1,0,1,0,30,135,268
1,1,1,0,56,589,535
1,1,0,0,40,1325,150
0,1,0,0,27,8366,458
1,2,1,0,50,107,1002
0,1,0,0,38,626,132
2,2,1,0,56,966,505
1,0,1,0,33,2861,128
1,0,1,0,51,-283,38
1,1,1,0,32,1951,518
1,0,1,0,40,1411,224
0,1,1,0,25,319,48
1,0,1,1,45,-443,691
1,1,1,0,44,1362,46
1,0,1,1,31,-367,352
1,2,0,0,55,11,588
1,1,1,0,55,6207,113
0,1,0,1,26,463,248
1,2,0,0,49,223,22
1,2,0,0,38,358,151
1,2,1,0,34,402,813
1,1,1,0,33,0,44
1,1,1,0,43,3311,105
1,1,1,0,50,525,177
1,1,1,0,31,243,305
1,2,1,1,43,1050,67
1,1,1,0,36,494,83
1,2,0,0,39,0,93
1,1,1,0,40,6767,431
1,1,1,0,48,1394,30
0,2,0,0,36,1346,74
0,2,0,0,27,2489,323
1,2,1,1,51,6659,203
1,1,1,0,58,8136,314
1,0,1,0,31,48,209
1,2,1,0,53,2353,471
0,2,0,0,37,2163,114
1,1,1,1,41,-366,29
1,2,1,0,31,79,78
2,2,1,1,37,-1,101
1,2,1,0,44,786,15
1,2,1,0,45,1929,44
1,2,0,0,59,2239,377
1,1,1,0,38,422,286
2,1,0,0,56,4,135
1,1,0,0,43,253,111
0,1,0,0,34,407,407
1,1,1,0,35,2321,306
1,0,1,0,31,0,57
1,2,1,0,41,2470,22
1,0,0,1,45,25,115
0,1,1,0,36,9713,72
0,2,0,0,39,3281,90
0,1,0,0,41,-3,413
2,1,0,0,56,3869,79
0,1,0,1,30,635,209
0,1,1,0,31,20,141
0,2,0,0,27,6421,315
0,2,0,1,31,319,446
2,2,0,0,31,254,1576
0,1,1,0,32,331,211
0,2,1,0,41,572,8
1,1,1,0,59,0,73
1,1,1,0,40,311,205
1,1,1,0,42,193,171
2,1,1,0,48,1282,123
0,2,1,0,31,3729,192
1,1,1,1,38,-242,236
1,1,1,0,40,-60,250
1,0,1,0,59,3694,21
0,1,1,1,29,127,314
0,1,1,0,38,13156,291
1,2,0,0,33,15,97
1,1,0,0,43,132,187
0,1,1,1,29,-16,201
1,0,1,0,55,81,172
1,1,0,1,44,2126,166
1,2,0,0,61,10861,336
0,1,1,1,39,0,14
0,2,1,0,29,7,70
1,2,1,0,36,1423,193
1,1,0,1,41,201,53
1,0,1,1,46,-388,207
1,0,1,0,54,0,159
1,2,1,1,38,327,556
1,2,1,0,29,16,605
1,1,1,0,32,222,298
1,0,1,0,47,574,137
1,0,1,0,38,0,583
1,2,0,1,52,7388,291
0,2,0,1,25,0,342
2,1,0,0,50,175,112
1,2,1,0,46,37378,146
1,1,1,0,43,232,128
1,1,1,0,37,1415,214
1,2,1,0,38,258,124
1,1,1,0,38,96,151
0,1,1,0,29,428,273
0,1,1,0,41,495,379
1,1,1,0,45,567,234
1,0,0,0,35,365,41
2,0,0,0,56,694,144
0,1,0,0,53,6248,885
1,1,1,0,47,0,289
1,0,1,0,45,302,258
1,1,0,0,50,8001,52
1,1,0,0,33,0,113
1,1,1,0,30,554,100
0,2,1,0,37,5122,396
0,1,1,0,35,1688,41
2,1,1,0,34,202,318
1,1,1,0,53,-488,207
1,2,0,0,35,506,144
1,2,0,0,37,31,72
1,1,0,0,48,1562,50
0,0,1,0,48,185,193
1,2,0,0,33,1071,83
0,1,0,0,42,429,96
1,0,1,0,39,1,165
1,1,0,0,50,0,144
0,2,0,0,37,2173,352
1,1,1,1,39,1323,188
1,2,1,0,30,3192,172
1,2,1,0,30,144,23
1,1,0,0,45,1621,122
1,1,0,0,32,1536,289
1,1,1,0,34,157,254
1,1,1,0,35,843,120
1,1,0,1,51,-206,51
1,1,1,0,40,0,117
1,1,0,1,47,29,150
1,1,1,0,43,408,6
1,0,1,1,54,943,194
1,1,1,0,33,1,67
1,1,0,0,30,0,93
0,1,1,0,55,2359,43
1,1,1,0,45,59,609
1,1,1,0,26,267,817
1,1,1,1,32,1977,44
0,1,1,0,22,-1,136
1,1,0,0,39,8876,106
2,1,0,0,52,7,150
1,1,1,0,44,837,218
1,1,0,0,37,180,215
1,2,1,0,34,355,261
1,1,1,0,27,-392,228
0,1,1,0,31,6374,922
1,1,0,0,49,3144,349
1,1,1,1,46,78,145
0,2,0,0,33,4176,288
1,2,0,0,57,4547,314
2,2,0,0,55,56,94
0,1,1,0,46,751,104
1,1,1,0,27,1600,135
1,0,0,0,53,362,1169
1,1,0,0,32,0,558
1,2,0,0,39,0,422
2,0,0,0,59,7179,150
0,1,0,0,33,56,236
1,1,1,1,29,957,258
0,1,1,0,31,-32,157
1,1,1,1,30,1265,414
1,2,1,0,34,899,377
1,2,1,0,31,-231,221
1,2,1,0,33,2173,871
1,2,1,0,51,2704,443
2,1,0,0,53,797,14
1,0,1,0,27,395,122
2,1,0,1,39,1,281
0,1,0,0,31,334,54
0,1,1,0,35,79,12
1,2,1,0,31,3,215
0,1,0,0,24,2,48
1,0,0,1,53,994,1339
2,1,1,0,29,291,405
